HTRA2 DNAJC13 0.00084 20-29
HTRA2 EIF4G1 5e-05 20-29
HTRA2 SNCA 0.02825 20-29
HTRA2 PRKN 0.4452 20-29
HTRA2 LRRK2 0.80214 20-29
HTRA2 VPS35 0.01434 20-29
HTRA2 SYNJ1 0.00616 20-29
HTRA2 FBXO7 0.55636 20-29
HTRA2 PLA2G6 0.00343 20-29
GIGYF2 DNAJC13 0.0 20-29
GIGYF2 EIF4G1 5e-05 20-29
GIGYF2 SNCA 0.04013 20-29
GIGYF2 PRKN 0.68404 20-29
GIGYF2 LRRK2 0.52794 20-29
GIGYF2 VPS35 0.0127 20-29
GIGYF2 SYNJ1 0.00784 20-29
GIGYF2 FBXO7 0.68164 20-29
GIGYF2 PLA2G6 0.04924 20-29
DNAJC13 EIF4G1 5e-05 20-29
DNAJC13 SNCA 0.02499 20-29
DNAJC13 PRKN 0.59599 20-29
DNAJC13 LRRK2 0.82216 20-29
DNAJC13 VPS35 0.00403 20-29
DNAJC13 SYNJ1 0.01368 20-29
DNAJC13 FBXO7 0.33895 20-29
DNAJC13 PLA2G6 0.02641 20-29
EIF4G1 SNCA 0.06201 20-29
EIF4G1 PRKN 0.25138 20-29
EIF4G1 LRRK2 0.7266 20-29
EIF4G1 VPS35 0.00827 20-29
EIF4G1 SYNJ1 0.01404 20-29
EIF4G1 FBXO7 0.43836 20-29
EIF4G1 PLA2G6 0.0067 20-29
SNCA PRKN 0.51323 20-29
SNCA LRRK2 0.86306 20-29
SNCA VPS35 0.08635 20-29
SNCA SYNJ1 0.00031 20-29
SNCA FBXO7 0.3824 20-29
SNCA PLA2G6 0.83164 20-29
PRKN LRRK2 0.50789 20-29
PRKN VPS35 0.99 20-29
PRKN SYNJ1 0.32997 20-29
PRKN FBXO7 0.01282 20-29
PRKN PLA2G6 0.05208 20-29
LRRK2 VPS35 0.24443 20-29
LRRK2 SYNJ1 0.74333 20-29
LRRK2 FBXO7 0.06217 20-29
LRRK2 PLA2G6 0.50796 20-29
VPS35 SYNJ1 0.01151 20-29
VPS35 FBXO7 0.49837 20-29
VPS35 PLA2G6 0.26042 20-29
SYNJ1 FBXO7 0.20949 20-29
SYNJ1 PLA2G6 0.63126 20-29
FBXO7 PLA2G6 0.01456 20-29
ATP13A2 PINK1 0.85889 30-39
ATP13A2 DNAJC6 0.26082 30-39
ATP13A2 GBA 0.25057 30-39
ATP13A2 HTRA2 0.01286 30-39
ATP13A2 GIGYF2 0.07037 30-39
ATP13A2 DNAJC13 0.05581 30-39
ATP13A2 EIF4G1 0.00459 30-39
ATP13A2 SNCA 0.12549 30-39
ATP13A2 PRKN 0.1256 30-39
ATP13A2 LRRK2 0.65036 30-39
ATP13A2 VPS35 0.02582 30-39
ATP13A2 SYNJ1 0.00822 30-39
ATP13A2 FBXO7 0.11791 30-39
ATP13A2 PLA2G6 0.10143 30-39
PINK1 DNAJC6 0.40035 30-39
PINK1 GBA 0.3725 30-39
PINK1 HTRA2 0.77569 30-39
PINK1 GIGYF2 0.17659 30-39
PINK1 DNAJC13 0.36813 30-39
PINK1 EIF4G1 0.59451 30-39
PINK1 SNCA 0.83258 30-39
PINK1 PRKN 0.53563 30-39
PINK1 LRRK2 0.00126 30-39
PINK1 VPS35 0.72751 30-39
PINK1 SYNJ1 0.78956 30-39
PINK1 FBXO7 0.6716 30-39
PINK1 PLA2G6 0.69731 30-39
DNAJC6 GBA 0.00686 30-39
DNAJC6 HTRA2 0.00151 30-39
DNAJC6 GIGYF2 0.00998 30-39
DNAJC6 DNAJC13 0.00229 30-39
DNAJC6 EIF4G1 0.00868 30-39
DNAJC6 SNCA 0.00352 30-39
DNAJC6 PRKN 0.51994 30-39
DNAJC6 LRRK2 0.23226 30-39
DNAJC6 VPS35 0.00011 30-39
DNAJC6 SYNJ1 0.00369 30-39
DNAJC6 FBXO7 0.32876 30-39
DNAJC6 PLA2G6 0.03832 30-39
GBA HTRA2 0.16067 30-39
GBA GIGYF2 0.16069 30-39
GBA DNAJC13 0.05844 30-39
GBA EIF4G1 0.14308 30-39
GBA SNCA 0.45186 30-39
GBA PRKN 0.45582 30-39
GBA LRRK2 0.0113 30-39
GBA VPS35 0.01701 30-39
GBA SYNJ1 0.07667 30-39
GBA FBXO7 0.18298 30-39
GBA PLA2G6 0.02212 30-39
HTRA2 GIGYF2 4e-05 30-39
HTRA2 DNAJC13 1e-05 30-39
HTRA2 EIF4G1 0.0 30-39
HTRA2 SNCA 2e-05 30-39
HTRA2 PRKN 0.25407 30-39
HTRA2 LRRK2 0.95651 30-39
HTRA2 VPS35 7e-05 30-39
HTRA2 SYNJ1 1e-05 30-39
HTRA2 FBXO7 0.69492 30-39
HTRA2 PLA2G6 0.0222 30-39
GIGYF2 DNAJC13 0.0 30-39
GIGYF2 EIF4G1 1e-05 30-39
GIGYF2 SNCA 0.00723 30-39
GIGYF2 PRKN 0.70973 30-39
GIGYF2 LRRK2 0.51558 30-39
GIGYF2 VPS35 0.00206 30-39
GIGYF2 SYNJ1 0.00059 30-39
GIGYF2 FBXO7 0.9723 30-39
GIGYF2 PLA2G6 0.01563 30-39
DNAJC13 EIF4G1 1e-05 30-39
DNAJC13 SNCA 0.00428 30-39
DNAJC13 PRKN 0.6437 30-39
DNAJC13 LRRK2 0.98272 30-39
DNAJC13 VPS35 0.00096 30-39
DNAJC13 SYNJ1 0.0004 30-39
DNAJC13 FBXO7 0.70412 30-39
DNAJC13 PLA2G6 0.00179 30-39
EIF4G1 SNCA 0.0055 30-39
EIF4G1 PRKN 0.57289 30-39
EIF4G1 LRRK2 0.91528 30-39
EIF4G1 VPS35 0.00165 30-39
EIF4G1 SYNJ1 0.00019 30-39
EIF4G1 FBXO7 0.82581 30-39
EIF4G1 PLA2G6 0.006 30-39
SNCA PRKN 0.09748 30-39
SNCA LRRK2 0.9432 30-39
SNCA VPS35 0.00095 30-39
SNCA SYNJ1 0.00035 30-39
SNCA FBXO7 0.4902 30-39
SNCA PLA2G6 0.22252 30-39
PRKN LRRK2 0.525 30-39
PRKN VPS35 0.11052 30-39
PRKN SYNJ1 0.04651 30-39
PRKN FBXO7 0.02274 30-39
PRKN PLA2G6 0.97171 30-39
LRRK2 VPS35 0.54885 30-39
LRRK2 SYNJ1 0.96897 30-39
LRRK2 FBXO7 0.19475 30-39
LRRK2 PLA2G6 0.29385 30-39
VPS35 SYNJ1 0.0 30-39
VPS35 FBXO7 0.71407 30-39
VPS35 PLA2G6 0.11307 30-39
SYNJ1 FBXO7 0.32266 30-39
SYNJ1 PLA2G6 0.07753 30-39
FBXO7 PLA2G6 0.15274 30-39
ATP13A2 PINK1 0.54155 40-49
ATP13A2 DNAJC6 0.02998 40-49
ATP13A2 GBA 0.0084 40-49
ATP13A2 HTRA2 9e-05 40-49
ATP13A2 GIGYF2 0.02 40-49
ATP13A2 DNAJC13 0.00408 40-49
ATP13A2 EIF4G1 0.00055 40-49
ATP13A2 SNCA 0.02174 40-49
ATP13A2 PRKN 0.01107 40-49
ATP13A2 LRRK2 0.02681 40-49
ATP13A2 VPS35 0.00051 40-49
ATP13A2 SYNJ1 0.0001 40-49
ATP13A2 FBXO7 0.12964 40-49
ATP13A2 PLA2G6 0.1528 40-49
PINK1 DNAJC6 0.88694 40-49
PINK1 GBA 0.18569 40-49
PINK1 HTRA2 0.75238 40-49
PINK1 GIGYF2 0.30665 40-49
PINK1 DNAJC13 0.54528 40-49
PINK1 EIF4G1 0.84262 40-49
PINK1 SNCA 0.25285 40-49
PINK1 PRKN 0.31609 40-49
PINK1 LRRK2 0.0018 40-49
PINK1 VPS35 0.65 40-49
PINK1 SYNJ1 0.91219 40-49
PINK1 FBXO7 0.7598 40-49
PINK1 PLA2G6 0.99465 40-49
DNAJC6 GBA 0.02061 40-49
DNAJC6 HTRA2 0.00386 40-49
DNAJC6 GIGYF2 0.00373 40-49
DNAJC6 DNAJC13 0.00304 40-49
DNAJC6 EIF4G1 0.00508 40-49
DNAJC6 SNCA 0.01986 40-49
DNAJC6 PRKN 0.67388 40-49
DNAJC6 LRRK2 0.65216 40-49
DNAJC6 VPS35 0.00023 40-49
DNAJC6 SYNJ1 0.00211 40-49
DNAJC6 FBXO7 0.51412 40-49
DNAJC6 PLA2G6 0.0399 40-49
GBA HTRA2 0.04129 40-49
GBA GIGYF2 0.21532 40-49
GBA DNAJC13 0.11202 40-49
GBA EIF4G1 0.04298 40-49
GBA SNCA 0.19511 40-49
GBA PRKN 0.20246 40-49
GBA LRRK2 0.03084 40-49
GBA VPS35 0.0014 40-49
GBA SYNJ1 0.02221 40-49
GBA FBXO7 0.95584 40-49
GBA PLA2G6 0.14846 40-49
HTRA2 GIGYF2 0.00021 40-49
HTRA2 DNAJC13 1e-05 40-49
HTRA2 EIF4G1 1e-05 40-49
HTRA2 SNCA 0.00037 40-49
HTRA2 PRKN 0.03313 40-49
HTRA2 LRRK2 0.24711 40-49
HTRA2 VPS35 0.00031 40-49
HTRA2 SYNJ1 0.0 40-49
HTRA2 FBXO7 0.34118 40-49
HTRA2 PLA2G6 0.04073 40-49
GIGYF2 DNAJC13 0.0 40-49
GIGYF2 EIF4G1 2e-05 40-49
GIGYF2 SNCA 0.02073 40-49
GIGYF2 PRKN 0.36082 40-49
GIGYF2 LRRK2 0.66405 40-49
GIGYF2 VPS35 0.00877 40-49
GIGYF2 SYNJ1 0.00037 40-49
GIGYF2 FBXO7 0.99311 40-49
GIGYF2 PLA2G6 0.00423 40-49
DNAJC13 EIF4G1 0.0 40-49
DNAJC13 SNCA 0.0089 40-49
DNAJC13 PRKN 0.23359 40-49
DNAJC13 LRRK2 0.90593 40-49
DNAJC13 VPS35 0.004 40-49
DNAJC13 SYNJ1 7e-05 40-49
DNAJC13 FBXO7 0.88993 40-49
DNAJC13 PLA2G6 0.00259 40-49
EIF4G1 SNCA 0.0218 40-49
EIF4G1 PRKN 0.22255 40-49
EIF4G1 LRRK2 0.48047 40-49
EIF4G1 VPS35 0.00159 40-49
EIF4G1 SYNJ1 9e-05 40-49
EIF4G1 FBXO7 0.79232 40-49
EIF4G1 PLA2G6 0.00467 40-49
SNCA PRKN 0.01916 40-49
SNCA LRRK2 0.2202 40-49
SNCA VPS35 0.01099 40-49
SNCA SYNJ1 0.00099 40-49
SNCA FBXO7 0.35857 40-49
SNCA PLA2G6 0.16139 40-49
PRKN LRRK2 0.07168 40-49
PRKN VPS35 0.05396 40-49
PRKN SYNJ1 0.01408 40-49
PRKN FBXO7 0.00031 40-49
PRKN PLA2G6 0.87754 40-49
LRRK2 VPS35 0.21655 40-49
LRRK2 SYNJ1 0.33075 40-49
LRRK2 FBXO7 0.25987 40-49
LRRK2 PLA2G6 0.9263 40-49
VPS35 SYNJ1 0.0 40-49
VPS35 FBXO7 0.41744 40-49
VPS35 PLA2G6 0.16288 40-49
SYNJ1 FBXO7 0.22687 40-49
SYNJ1 PLA2G6 0.0829 40-49
FBXO7 PLA2G6 0.16273 40-49
ATP13A2 PINK1 0.35201 50-59
ATP13A2 DNAJC6 0.07199 50-59
ATP13A2 GBA 0.24498 50-59
ATP13A2 HTRA2 0.00013 50-59
ATP13A2 GIGYF2 0.03916 50-59
ATP13A2 DNAJC13 0.0161 50-59
ATP13A2 EIF4G1 0.00218 50-59
ATP13A2 SNCA 0.01382 50-59
ATP13A2 PRKN 0.03023 50-59
ATP13A2 LRRK2 0.58454 50-59
ATP13A2 VPS35 0.00095 50-59
ATP13A2 SYNJ1 0.00025 50-59
ATP13A2 FBXO7 0.1954 50-59
ATP13A2 PLA2G6 0.20477 50-59
PINK1 DNAJC6 0.40216 50-59
PINK1 GBA 0.02879 50-59
PINK1 HTRA2 0.68959 50-59
PINK1 GIGYF2 0.294 50-59
PINK1 DNAJC13 0.59166 50-59
PINK1 EIF4G1 0.87119 50-59
PINK1 SNCA 0.18705 50-59
PINK1 PRKN 0.10318 50-59
PINK1 LRRK2 5e-05 50-59
PINK1 VPS35 0.31838 50-59
PINK1 SYNJ1 0.53322 50-59
PINK1 FBXO7 0.94093 50-59
PINK1 PLA2G6 0.69337 50-59
DNAJC6 GBA 0.04853 50-59
DNAJC6 HTRA2 0.00615 50-59
DNAJC6 GIGYF2 0.02272 50-59
DNAJC6 DNAJC13 0.01008 50-59
DNAJC6 EIF4G1 0.0222 50-59
DNAJC6 SNCA 0.00312 50-59
DNAJC6 PRKN 0.71818 50-59
DNAJC6 LRRK2 0.54858 50-59
DNAJC6 VPS35 0.00052 50-59
DNAJC6 SYNJ1 0.01487 50-59
DNAJC6 FBXO7 0.20012 50-59
DNAJC6 PLA2G6 0.01336 50-59
GBA HTRA2 0.34689 50-59
GBA GIGYF2 0.7483 50-59
GBA DNAJC13 0.53226 50-59
GBA EIF4G1 0.47899 50-59
GBA SNCA 0.31553 50-59
GBA PRKN 0.1879 50-59
GBA LRRK2 0.00818 50-59
GBA VPS35 0.03144 50-59
GBA SYNJ1 0.27218 50-59
GBA FBXO7 0.17775 50-59
GBA PLA2G6 0.04276 50-59
HTRA2 GIGYF2 0.00021 50-59
HTRA2 DNAJC13 2e-05 50-59
HTRA2 EIF4G1 0.0 50-59
HTRA2 SNCA 0.0004 50-59
HTRA2 PRKN 0.11549 50-59
HTRA2 LRRK2 0.9511 50-59
HTRA2 VPS35 0.00037 50-59
HTRA2 SYNJ1 0.0 50-59
HTRA2 FBXO7 0.62059 50-59
HTRA2 PLA2G6 0.02258 50-59
GIGYF2 DNAJC13 0.0 50-59
GIGYF2 EIF4G1 1e-05 50-59
GIGYF2 SNCA 0.03503 50-59
GIGYF2 PRKN 0.71927 50-59
GIGYF2 LRRK2 0.31135 50-59
GIGYF2 VPS35 0.01826 50-59
GIGYF2 SYNJ1 0.0034 50-59
GIGYF2 FBXO7 0.8622 50-59
GIGYF2 PLA2G6 0.01388 50-59
DNAJC13 EIF4G1 0.0 50-59
DNAJC13 SNCA 0.01456 50-59
DNAJC13 PRKN 0.56001 50-59
DNAJC13 LRRK2 0.60821 50-59
DNAJC13 VPS35 0.00777 50-59
DNAJC13 SYNJ1 0.00134 50-59
DNAJC13 FBXO7 0.82126 50-59
DNAJC13 PLA2G6 0.00542 50-59
EIF4G1 SNCA 0.0163 50-59
EIF4G1 PRKN 0.45823 50-59
EIF4G1 LRRK2 0.84657 50-59
EIF4G1 VPS35 0.00978 50-59
EIF4G1 SYNJ1 0.00097 50-59
EIF4G1 FBXO7 0.98743 50-59
EIF4G1 PLA2G6 0.00702 50-59
SNCA PRKN 0.05448 50-59
SNCA LRRK2 0.61994 50-59
SNCA VPS35 0.00069 50-59
SNCA SYNJ1 5e-05 50-59
SNCA FBXO7 0.54908 50-59
SNCA PLA2G6 0.15665 50-59
PRKN LRRK2 0.29234 50-59
PRKN VPS35 0.04331 50-59
PRKN SYNJ1 0.01426 50-59
PRKN FBXO7 0.03345 50-59
PRKN PLA2G6 0.81313 50-59
LRRK2 VPS35 0.51775 50-59
LRRK2 SYNJ1 0.9445 50-59
LRRK2 FBXO7 0.40158 50-59
LRRK2 PLA2G6 0.42018 50-59
VPS35 SYNJ1 2e-05 50-59
VPS35 FBXO7 0.74029 50-59
VPS35 PLA2G6 0.08771 50-59
SYNJ1 FBXO7 0.25111 50-59
SYNJ1 PLA2G6 0.12499 50-59
FBXO7 PLA2G6 0.04409 50-59
ATP13A2 PINK1 0.50753 60-69
ATP13A2 DNAJC6 0.17707 60-69
ATP13A2 GBA 0.69059 60-69
ATP13A2 HTRA2 0.00059 60-69
ATP13A2 GIGYF2 0.02425 60-69
ATP13A2 DNAJC13 0.01325 60-69
ATP13A2 EIF4G1 0.00438 60-69
ATP13A2 SNCA 0.0061 60-69
ATP13A2 PRKN 0.0223 60-69
ATP13A2 LRRK2 0.50879 60-69
ATP13A2 VPS35 0.00474 60-69
ATP13A2 SYNJ1 0.00029 60-69
ATP13A2 FBXO7 0.15477 60-69
ATP13A2 PLA2G6 0.10572 60-69
PINK1 DNAJC6 0.53828 60-69
PINK1 GBA 0.05083 60-69
PINK1 HTRA2 0.42489 60-69
PINK1 GIGYF2 0.47318 60-69
PINK1 DNAJC13 0.83271 60-69
PINK1 EIF4G1 0.92717 60-69
PINK1 SNCA 0.17862 60-69
PINK1 PRKN 0.14266 60-69
PINK1 LRRK2 1e-05 60-69
PINK1 VPS35 0.3357 60-69
PINK1 SYNJ1 0.72909 60-69
PINK1 FBXO7 0.66058 60-69
PINK1 PLA2G6 0.6367 60-69
DNAJC6 GBA 0.03835 60-69
DNAJC6 HTRA2 0.0034 60-69
DNAJC6 GIGYF2 0.00459 60-69
DNAJC6 DNAJC13 0.00117 60-69
DNAJC6 EIF4G1 0.00485 60-69
DNAJC6 SNCA 0.0036 60-69
DNAJC6 PRKN 0.80252 60-69
DNAJC6 LRRK2 0.54272 60-69
DNAJC6 VPS35 0.00018 60-69
DNAJC6 SYNJ1 0.0089 60-69
DNAJC6 FBXO7 0.1285 60-69
DNAJC6 PLA2G6 0.01242 60-69
GBA HTRA2 0.19188 60-69
GBA GIGYF2 0.5353 60-69
GBA DNAJC13 0.26729 60-69
GBA EIF4G1 0.2729 60-69
GBA SNCA 0.3134 60-69
GBA PRKN 0.64591 60-69
GBA LRRK2 0.02596 60-69
GBA VPS35 0.06206 60-69
GBA SYNJ1 0.44388 60-69
GBA FBXO7 0.01908 60-69
GBA PLA2G6 0.02947 60-69
HTRA2 GIGYF2 0.00019 60-69
HTRA2 DNAJC13 1e-05 60-69
HTRA2 EIF4G1 0.0 60-69
HTRA2 SNCA 0.00015 60-69
HTRA2 PRKN 0.14495 60-69
HTRA2 LRRK2 0.48448 60-69
HTRA2 VPS35 0.00024 60-69
HTRA2 SYNJ1 6e-05 60-69
HTRA2 FBXO7 0.90054 60-69
HTRA2 PLA2G6 0.00091 60-69
GIGYF2 DNAJC13 0.0 60-69
GIGYF2 EIF4G1 1e-05 60-69
GIGYF2 SNCA 0.01119 60-69
GIGYF2 PRKN 0.47202 60-69
GIGYF2 LRRK2 0.37118 60-69
GIGYF2 VPS35 0.00402 60-69
GIGYF2 SYNJ1 0.00037 60-69
GIGYF2 FBXO7 0.81476 60-69
GIGYF2 PLA2G6 0.00571 60-69
DNAJC13 EIF4G1 0.0 60-69
DNAJC13 SNCA 0.00492 60-69
DNAJC13 PRKN 0.47301 60-69
DNAJC13 LRRK2 0.76056 60-69
DNAJC13 VPS35 0.00113 60-69
DNAJC13 SYNJ1 0.00032 60-69
DNAJC13 FBXO7 0.5872 60-69
DNAJC13 PLA2G6 0.00062 60-69
EIF4G1 SNCA 0.00683 60-69
EIF4G1 PRKN 0.48003 60-69
EIF4G1 LRRK2 0.95442 60-69
EIF4G1 VPS35 0.00209 60-69
EIF4G1 SYNJ1 0.00062 60-69
EIF4G1 FBXO7 0.64447 60-69
EIF4G1 PLA2G6 0.00041 60-69
SNCA PRKN 0.04055 60-69
SNCA LRRK2 0.27876 60-69
SNCA VPS35 0.00015 60-69
SNCA SYNJ1 9e-05 60-69
SNCA FBXO7 0.66993 60-69
SNCA PLA2G6 0.07856 60-69
PRKN LRRK2 0.3579 60-69
PRKN VPS35 0.07933 60-69
PRKN SYNJ1 0.02363 60-69
PRKN FBXO7 0.0303 60-69
PRKN PLA2G6 0.82806 60-69
LRRK2 VPS35 0.33765 60-69
LRRK2 SYNJ1 0.86907 60-69
LRRK2 FBXO7 0.53099 60-69
LRRK2 PLA2G6 0.57027 60-69
VPS35 SYNJ1 1e-05 60-69
VPS35 FBXO7 0.93231 60-69
VPS35 PLA2G6 0.03333 60-69
SYNJ1 FBXO7 0.39926 60-69
SYNJ1 PLA2G6 0.05848 60-69
FBXO7 PLA2G6 0.10484 60-69
ATP13A2 PINK1 0.32334 70-79
ATP13A2 DNAJC6 0.24011 70-79
ATP13A2 GBA 0.82204 70-79
ATP13A2 HTRA2 0.00106 70-79
ATP13A2 GIGYF2 0.02613 70-79
ATP13A2 DNAJC13 0.01642 70-79
ATP13A2 EIF4G1 0.00195 70-79
ATP13A2 SNCA 0.01226 70-79
ATP13A2 PRKN 0.04346 70-79
ATP13A2 LRRK2 0.34846 70-79
ATP13A2 VPS35 0.00368 70-79
ATP13A2 SYNJ1 0.0002 70-79
ATP13A2 FBXO7 0.23814 70-79
ATP13A2 PLA2G6 0.32734 70-79
PINK1 DNAJC6 0.15166 70-79
PINK1 GBA 0.01588 70-79
PINK1 HTRA2 0.14259 70-79
PINK1 GIGYF2 0.57989 70-79
PINK1 DNAJC13 0.83717 70-79
PINK1 EIF4G1 0.3253 70-79
PINK1 SNCA 0.0929 70-79
PINK1 PRKN 0.08944 70-79
PINK1 LRRK2 0.00018 70-79
PINK1 VPS35 0.1934 70-79
PINK1 SYNJ1 0.4638 70-79
PINK1 FBXO7 0.52152 70-79
PINK1 PLA2G6 0.40508 70-79
DNAJC6 GBA 0.02893 70-79
DNAJC6 HTRA2 0.00126 70-79
DNAJC6 GIGYF2 0.03148 70-79
DNAJC6 DNAJC13 0.03074 70-79
DNAJC6 EIF4G1 0.01641 70-79
DNAJC6 SNCA 0.00245 70-79
DNAJC6 PRKN 0.6957 70-79
DNAJC6 LRRK2 0.13273 70-79
DNAJC6 VPS35 0.00323 70-79
DNAJC6 SYNJ1 0.03538 70-79
DNAJC6 FBXO7 0.05152 70-79
DNAJC6 PLA2G6 0.01143 70-79
GBA HTRA2 0.14757 70-79
GBA GIGYF2 0.75467 70-79
GBA DNAJC13 0.55017 70-79
GBA EIF4G1 0.25216 70-79
GBA SNCA 0.39672 70-79
GBA PRKN 0.42555 70-79
GBA LRRK2 0.00374 70-79
GBA VPS35 0.08374 70-79
GBA SYNJ1 0.6055 70-79
GBA FBXO7 0.01756 70-79
GBA PLA2G6 0.02261 70-79
HTRA2 GIGYF2 0.0015 70-79
HTRA2 DNAJC13 0.00042 70-79
HTRA2 EIF4G1 0.0 70-79
HTRA2 SNCA 0.00054 70-79
HTRA2 PRKN 0.19052 70-79
HTRA2 LRRK2 0.16375 70-79
HTRA2 VPS35 2e-05 70-79
HTRA2 SYNJ1 0.00026 70-79
HTRA2 FBXO7 0.48036 70-79
HTRA2 PLA2G6 0.01039 70-79
GIGYF2 DNAJC13 0.0 70-79
GIGYF2 EIF4G1 0.00027 70-79
GIGYF2 SNCA 0.03839 70-79
GIGYF2 PRKN 0.71133 70-79
GIGYF2 LRRK2 0.63725 70-79
GIGYF2 VPS35 0.00352 70-79
GIGYF2 SYNJ1 0.00222 70-79
GIGYF2 FBXO7 0.63551 70-79
GIGYF2 PLA2G6 0.0331 70-79
DNAJC13 EIF4G1 2e-05 70-79
DNAJC13 SNCA 0.03318 70-79
DNAJC13 PRKN 0.54718 70-79
DNAJC13 LRRK2 0.93389 70-79
DNAJC13 VPS35 0.00165 70-79
DNAJC13 SYNJ1 0.00142 70-79
DNAJC13 FBXO7 0.51808 70-79
DNAJC13 PLA2G6 0.0087 70-79
EIF4G1 SNCA 0.00841 70-79
EIF4G1 PRKN 0.32027 70-79
EIF4G1 LRRK2 0.42947 70-79
EIF4G1 VPS35 0.00076 70-79
EIF4G1 SYNJ1 0.00085 70-79
EIF4G1 FBXO7 0.52792 70-79
EIF4G1 PLA2G6 0.015 70-79
SNCA PRKN 0.04129 70-79
SNCA LRRK2 0.21075 70-79
SNCA VPS35 0.00059 70-79
SNCA SYNJ1 0.00018 70-79
SNCA FBXO7 0.88919 70-79
SNCA PLA2G6 0.24483 70-79
PRKN LRRK2 0.09051 70-79
PRKN VPS35 0.03593 70-79
PRKN SYNJ1 0.02815 70-79
PRKN FBXO7 0.14532 70-79
PRKN PLA2G6 0.90502 70-79
LRRK2 VPS35 0.17971 70-79
LRRK2 SYNJ1 0.56134 70-79
LRRK2 FBXO7 0.31029 70-79
LRRK2 PLA2G6 0.16627 70-79
VPS35 SYNJ1 3e-05 70-79
VPS35 FBXO7 0.69601 70-79
VPS35 PLA2G6 0.01558 70-79
SYNJ1 FBXO7 0.5262 70-79
SYNJ1 PLA2G6 0.1599 70-79
FBXO7 PLA2G6 0.00701 70-79
